Course ID,Question Stem,Question Type,Question Choices
30240, In one year she turned from a problem child ______ a model student. ,choice,"[{'answerId': 77725, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'as', 'isRight': 0}, {'answerId': 77726, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'for', 'isRight': 0}, {'answerId': 77727, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'with', 'isRight': 0}, {'answerId': 77728, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'into', 'isRight': 1}]"
30240, I decorated the fruit salad with a ______ of mint. ,choice,"[{'answerId': 77729, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'sprit', 'isRight': 0}, {'answerId': 77730, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'sprig', 'isRight': 1}, {'answerId': 77731, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'spring', 'isRight': 0}, {'answerId': 77732, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'spree', 'isRight': 0}]"
30240," The grass was like an ______ of gold, and below her the valley swam in golden mist. ",choice,"[{'answerId': 77733, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'expence', 'isRight': 0}, {'answerId': 77734, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'expanse', 'isRight': 1}, {'answerId': 77735, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'expectation', 'isRight': 0}, {'answerId': 77736, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'experience', 'isRight': 0}]"
30240," Which of the following is a synonym of ""jumbo"" in ""The lights flickered between icy blue and red-hot, leaping toward the night sky beside a jumbo sign ...""? ",choice,"[{'answerId': 77737, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'ordinary', 'isRight': 0}, {'answerId': 77738, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'dwarf', 'isRight': 0}, {'answerId': 77739, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'moderate', 'isRight': 0}, {'answerId': 77740, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'gigantic', 'isRight': 1}]"
30240," Which of the following can BEST replace ""flickered"" in ""The lights flickered between icy blue and red-hot, leaping toward the night sky beside a jumbo sign""? ",choice,"[{'answerId': 77741, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'sparkled', 'isRight': 1}, {'answerId': 77742, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'darkened', 'isRight': 0}, {'answerId': 77743, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'eclipsed', 'isRight': 0}, {'answerId': 77744, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'obscured', 'isRight': 0}]"
30240," Which of the following has the word ""lend"" with the same meaning as that in ""Diners grill their own skewers on tabletop charcoal stoves, which lends the meal a D.I.Y. feel ...""? ",choice,"[{'answerId': 77745, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'The bank refuses to lend to students.', 'isRight': 0}, {'answerId': 77746, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': ""She doesn't like lending her books."", 'isRight': 0}, {'answerId': 77747, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'The setting sun lent an air of melancholy to the scene.', 'isRight': 1}, {'answerId': 77748, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': ""The novel's complex, imaginative style does not lend itself to translation."", 'isRight': 0}]"
30240," What does ""frenzy"" mean in ""As a result, locals ¡ª seemingly unable to believe their luck ¡ª have done all they can to keep the frenzy alive""? ",choice,"[{'answerId': 77749, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'the situation in which people disagree about something', 'isRight': 0}, {'answerId': 77750, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'a state of great activity and strong emotion', 'isRight': 1}, {'answerId': 77751, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'the quality of looking or being complete in a natural and attractive way', 'isRight': 0}, {'answerId': 77752, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'a situation in which people are peaceful and agree with each other', 'isRight': 0}]"
30240," Which of the following has the word ""draw"" with the same meaning as that in ""The cheap prices were also a draw ¡ª skewers start at 15 cents at the most popular restaurants ¡ª so other young people began flocking to town. Influencers followed""? ",choice,"[{'answerId': 77753, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'She took one last draw from the cigarette.', 'isRight': 0}, {'answerId': 77754, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'The draw for the raffle takes place on Saturday.', 'isRight': 0}, {'answerId': 77755, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'She is currently one of the biggest draws on the Irish music scene.', 'isRight': 1}, {'answerId': 77756, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'There are only two seeded players left in the top half of the draw.', 'isRight': 0}]"
30241,Hugh blames his lack of confidence ______ his mother.,choice,"[{'answerId': 77517, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'in', 'isRight': 0}, {'answerId': 77518, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to', 'isRight': 0}, {'answerId': 77519, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'of', 'isRight': 0}, {'answerId': 77520, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'on', 'isRight': 1}]"
30241,I'm sick ______ the way you're behaving.,choice,"[{'answerId': 77521, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'at', 'isRight': 0}, {'answerId': 77522, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'up', 'isRight': 0}, {'answerId': 77523, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'as', 'isRight': 0}, {'answerId': 77524, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'of', 'isRight': 1}]"
30241,One even chased me ______ the sidewalk to return a scarf I left on the seat. ,choice,"[{'answerId': 77525, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'on', 'isRight': 0}, {'answerId': 77526, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'down', 'isRight': 1}, {'answerId': 77527, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'for', 'isRight': 0}, {'answerId': 77528, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'with', 'isRight': 0}]"
30241,If he keeps doing stuff like that he's going to wind ______ in prison!,choice,"[{'answerId': 77529, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to', 'isRight': 0}, {'answerId': 77530, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'in', 'isRight': 0}, {'answerId': 77531, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'up', 'isRight': 1}, {'answerId': 77532, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'of', 'isRight': 0}]"
30241,"Which of the following can BEST replace ""sick"" in ""'I'm so sick of smiling,' says Danny Cho (Steven Yeun) in the first episode of Netflix's ""Beef'""?",choice,"[{'answerId': 77533, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'wise', 'isRight': 0}, {'answerId': 77534, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'slow', 'isRight': 0}, {'answerId': 77535, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'tired', 'isRight': 1}, {'answerId': 77536, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'dumb', 'isRight': 0}]"
30241,"What does ""docility"" mean in ""...  in part because of 'model minority' stereotypes of docility""? ",choice,"[{'answerId': 77537, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'the physical or mental power or skill needed to do something', 'isRight': 0}, {'answerId': 77538, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'the quality of being quiet and easy to influence, persuade, or control', 'isRight': 1}, {'answerId': 77539, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'the principle that there is a cause for everything that happens', 'isRight': 0}, {'answerId': 77540, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'the largest possible amount or degree of something', 'isRight': 0}]"
30241,"What does ""invigorating"" mean in ""What makes this one of the most invigorating, surprising and insightful debuts ...""? ",choice,"[{'answerId': 77541, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'normal; happening, done, or used most often', 'isRight': 0}, {'answerId': 77542, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'not joking or intended to be funny', 'isRight': 0}, {'answerId': 77543, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'making you feel healthier, less tired, and more energetic', 'isRight': 1}, {'answerId': 77544, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'involving a lot of different parts, in a way that is difficult to understand', 'isRight': 0}]"
30241,"Which of the following is the synonym of ""repress"" in ""Amy describes learning to repress her emotions from her father ...""? ",choice,"[{'answerId': 77545, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'expend', 'isRight': 0}, {'answerId': 77546, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'increase', 'isRight': 0}, {'answerId': 77547, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'contend', 'isRight': 0}, {'answerId': 77548, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'suppress', 'isRight': 1}]"
30241,"What does ""countermove"" mean in ""She, planning her next countermove, relaxes into a tiny grin""? ",choice,"[{'answerId': 77549, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'an action by one person that is a reaction to an action by someone else', 'isRight': 1}, {'answerId': 77550, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'the situation in which a lot of things are happening or people are moving around', 'isRight': 0}, {'answerId': 77551, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'uncertainty caused by the possibility of a sudden change in the present situation', 'isRight': 0}, {'answerId': 77552, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'the way in which someone is treated and trained as a child', 'isRight': 0}]"
30241,"Which of the following is the synonym of ""ample"" in ""Beef"" provides ample evidence of this ...""? ",choice,"[{'answerId': 77553, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'complicit', 'isRight': 0}, {'answerId': 77554, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'plentiful', 'isRight': 1}, {'answerId': 77555, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'meaningful', 'isRight': 0}, {'answerId': 77556, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'affective', 'isRight': 0}]"
30242, Does he wear those ridiculous clothes to ______ attention to himself?,choice,"[{'answerId': 75357, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'drape', 'isRight': 0}, {'answerId': 75358, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'drag', 'isRight': 0}, {'answerId': 75359, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'draw', 'isRight': 1}, {'answerId': 75360, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'drat', 'isRight': 0}]"
30242, Unhappiness was ______ into the natural fabric of people's lives.,choice,"[{'answerId': 75361, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'worn', 'isRight': 0}, {'answerId': 75362, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'woven', 'isRight': 1}, {'answerId': 75363, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'weaken', 'isRight': 0}, {'answerId': 75364, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'warned', 'isRight': 0}]"
30242, The company cited a 13 percent decline in new orders ______ evidence that overall demand for its products was falling.,choice,"[{'answerId': 75365, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'as', 'isRight': 1}, {'answerId': 75366, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'on', 'isRight': 0}, {'answerId': 75367, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'at', 'isRight': 0}, {'answerId': 75368, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'of', 'isRight': 0}]"
30242, The loan from his father gave him a leg ______ when he needed it.,choice,"[{'answerId': 75369, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'over', 'isRight': 0}, {'answerId': 75370, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'beyond', 'isRight': 0}, {'answerId': 75371, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'up', 'isRight': 1}, {'answerId': 75372, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'off', 'isRight': 0}]"
30242, A flood of cheap Italian tomatoes has almost ______ the market. ,choice,"[{'answerId': 75373, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'satisfied', 'isRight': 0}, {'answerId': 75374, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'satirized', 'isRight': 0}, {'answerId': 75375, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'sapped', 'isRight': 0}, {'answerId': 75376, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'saturated', 'isRight': 1}]"
30242," What does ""forge"" mean in ""Four of the five hottest apps in the U.S. in March were forged in China""? ",choice,"[{'answerId': 75377, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'to happen in a particular way or direction', 'isRight': 0}, {'answerId': 75378, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'to mention an idea, possible plan, or action', 'isRight': 0}, {'answerId': 75379, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'to cause someone to have strong feelings', 'isRight': 0}, {'answerId': 75380, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'to form or make, especially by concentrated effort', 'isRight': 1}]"
30242," Which of the following is the synonym of ""facet"" in ""An often overlooked facet is how cutthroat competition for users at home has given Chinese firms a leg up over Western rivals""? ",choice,"[{'answerId': 75381, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'institution', 'isRight': 0}, {'answerId': 75382, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'aspect', 'isRight': 1}, {'answerId': 75383, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'detail', 'isRight': 0}, {'answerId': 75384, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'percept', 'isRight': 0}]"
30242," What does ""secret sauce"" mean in ""Algorithms are often cited as their secret sauce""? ",choice,"[{'answerId': 75385, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'something is related to touching or our sense of touch', 'isRight': 0}, {'answerId': 75386, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'a special quality that makes something successful', 'isRight': 1}, {'answerId': 75387, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'the effect something has on another thing', 'isRight': 0}, {'answerId': 75388, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'the result that is wanted from an activity', 'isRight': 0}]"
30242," Which of the following is the synonym of ""back"" in ""They are backed by China's vast pool of tech talent""? ",choice,"[{'answerId': 75389, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'retreat', 'isRight': 0}, {'answerId': 75390, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'closure', 'isRight': 0}, {'answerId': 75391, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'dispose', 'isRight': 0}, {'answerId': 75392, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'support', 'isRight': 1}]"
30242," What does ""fine-tune"" mean in ""... Chinese tech companies have harnessed a labor pool of affordable talent to constantly fine-tune product features""? ",choice,"[{'answerId': 75393, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'to be in the right place or a suitable place', 'isRight': 0}, {'answerId': 75394, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'to adjust a device, system, policy, etc. for greater effectiveness', 'isRight': 1}, {'answerId': 75395, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'to notice or make a link between people, things', 'isRight': 0}, {'answerId': 75396, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'looking or being almost, but not exactly, the same', 'isRight': 0}]"
30243, ______ of stage and screen assembled for last night's awards ceremony.,choice,"[{'answerId': 75317, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'Luminaires', 'isRight': 0}, {'answerId': 75318, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'Luxuries', 'isRight': 0}, {'answerId': 75319, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'Luminaries', 'isRight': 1}, {'answerId': 75320, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'Lullabies', 'isRight': 0}]"
30243, The move comes ______ fears of rising regional tensions. ,choice,"[{'answerId': 75321, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'against', 'isRight': 0}, {'answerId': 75322, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'over', 'isRight': 0}, {'answerId': 75323, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'around', 'isRight': 0}, {'answerId': 75324, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'amid', 'isRight': 1}]"
30243, I think the amount of work will increase and that it will become ______ more complex. ,choice,"[{'answerId': 75325, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'since', 'isRight': 0}, {'answerId': 75326, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'all', 'isRight': 0}, {'answerId': 75327, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'ever', 'isRight': 1}, {'answerId': 75328, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'before', 'isRight': 0}]"
30243," The car skidded and went out ______ control, crashing into an oncoming truck. ",choice,"[{'answerId': 75329, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'in', 'isRight': 0}, {'answerId': 75330, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'of', 'isRight': 1}, {'answerId': 75331, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'on', 'isRight': 0}, {'answerId': 75332, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'at', 'isRight': 0}]"
30243," What does ""pose"" mean in "" 'AI systems with human-competitive intelligence can pose profound risks to society and humanity' ...""? ",choice,"[{'answerId': 75333, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'to put yourself somewhere where you cannot be found', 'isRight': 0}, {'answerId': 75334, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'to cause a possible problem in the future', 'isRight': 1}, {'answerId': 75335, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'to finish doing something that you were doing', 'isRight': 0}, {'answerId': 75336, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'to consider two people or things as different or not related', 'isRight': 0}]"
30243," What does ""urge"" mean in ""Elon Musk among experts urging a halt to AI training""? ",choice,"[{'answerId': 75337, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'to make something into a particular shape', 'isRight': 0}, {'answerId': 75338, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'to make people move apart or into different places', 'isRight': 0}, {'answerId': 75339, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'to strongly encourage or persuade someone to do something', 'isRight': 1}, {'answerId': 75340, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'to cause to work, be in action or have an effect', 'isRight': 0}]"
30243," Which of the following has the word ""figure"" with the same meaning as that in ""Key figures in artificial intelligence want training of powerful AI systems to be suspended ...""? ",choice,"[{'answerId': 75341, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'Write the amount in both words and figures.', 'isRight': 0}, {'answerId': 75342, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'She was a central figure in the movement for constitutional reform.', 'isRight': 1}, {'answerId': 75343, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'She got her figure back after having the baby.', 'isRight': 0}, {'answerId': 75344, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'Please see figures 8 and 9.', 'isRight': 0}]"
30243," What does ""suspend"" mean in ""Key figures in artificial intelligence want training of powerful AI systems to be suspended ...""? ",choice,"[{'answerId': 75345, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'to begin to happen or to make something begin to happen', 'isRight': 0}, {'answerId': 75346, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'to say that something is wrong or not satisfactory', 'isRight': 0}, {'answerId': 75347, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'to temporarily stop something from continuing or to pause an activity', 'isRight': 1}, {'answerId': 75348, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'to tell the facts without hiding anything', 'isRight': 0}]"
30243," Which of the following is the synonym of ""halt"" in ""The letter ... wants development to be halted temporarily at that level ...""? ",choice,"[{'answerId': 75349, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'initiate', 'isRight': 0}, {'answerId': 75350, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'commence', 'isRight': 0}, {'answerId': 75351, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'embark', 'isRight': 0}, {'answerId': 75352, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'stop', 'isRight': 1}]"
30243," What does ""state-of-the-art"" mean in ""OpenAI, the company behind ChatGPT, recently released GPT-4 - a state-of-the-art technology ...""? ",choice,"[{'answerId': 75353, 'answerSeq': 0, 'answerKey': 'A', 'answerValue': 'the particular state that something or someone is in', 'isRight': 0}, {'answerId': 75354, 'answerSeq': 1, 'answerKey': 'B', 'answerValue': 'something that is the most advanced or modern of its kind', 'isRight': 1}, {'answerId': 75355, 'answerSeq': 2, 'answerKey': 'C', 'answerValue': 'an arrangement that must exist before something else can happen', 'isRight': 0}, {'answerId': 75356, 'answerSeq': 3, 'answerKey': 'D', 'answerValue': 'an occasion when someone appears in public', 'isRight': 0}]"
30244, Interesting ideas about education and healthcare are bubbling ______ all over the country.,choice,"[{'answerId': 75117, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'off', 'isRight': 0}, {'answerId': 75118, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'over', 'isRight': 0}, {'answerId': 75119, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'beyond', 'isRight': 0}, {'answerId': 75120, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'up', 'isRight': 1}]"
30244," Famous paintings have been paired ______ poems by Sandburg, Angelou, and others.",choice,"[{'answerId': 75121, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'for', 'isRight': 0}, {'answerId': 75122, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'from', 'isRight': 0}, {'answerId': 75123, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'with', 'isRight': 1}, {'answerId': 75124, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'against', 'isRight': 0}]"
30244, He's serving an ______ as a printer.,choice,"[{'answerId': 75125, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'appendix', 'isRight': 0}, {'answerId': 75126, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'apprenticeship', 'isRight': 1}, {'answerId': 75127, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'appearance', 'isRight': 0}, {'answerId': 75128, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'appraisal', 'isRight': 0}]"
30244, I've been struggling ______ understand this article all afternoon. ,choice,"[{'answerId': 75129, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'of', 'isRight': 0}, {'answerId': 75130, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to', 'isRight': 1}, {'answerId': 75131, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'for', 'isRight': 0}, {'answerId': 75132, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'at', 'isRight': 0}]"
30244, That ______ seems worse than it was ten years ago.,choice,"[{'answerId': 75133, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'mission', 'isRight': 0}, {'answerId': 75134, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'missile', 'isRight': 0}, {'answerId': 75135, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'mismatch', 'isRight': 1}, {'answerId': 75136, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'missive', 'isRight': 0}]"
30244," Which of the following has the word ""drop"" with the same meaning as that in ""Companies such as Alphabet Inc's Google ... have responded by dropping college degrees as requirements ...""? ",choice,"[{'answerId': 75137, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'The water level in the flooded region has finally begun to drop.', 'isRight': 0}, {'answerId': 75138, 'answerSeq': 0, 'answerKey': '', 'answerValue': ""I'm going to drop yoga and do aerobics instead."", 'isRight': 1}, {'answerId': 75139, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'I dropped him at the library and went shopping.', 'isRight': 0}, {'answerId': 75140, 'answerSeq': 0, 'answerKey': '', 'answerValue': ""He's been dropped from the team because of injury."", 'isRight': 0}]"
30244," Which of the following is the synonym of ""unanimous"" in ""Her family was unanimous: Take the apprenticeship""? ",choice,"[{'answerId': 75141, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'unrelated', 'isRight': 0}, {'answerId': 75142, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'irrelevant', 'isRight': 0}, {'answerId': 75143, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'undivided', 'isRight': 1}, {'answerId': 75144, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'contradictory', 'isRight': 0}]"
30244," What does ""recalibrate"" mean in ""Family conversations like the one in Ms. Cruz's living room are bubbling up around the country as high-school seniors recalibrate their options""? ",choice,"[{'answerId': 75145, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to change the way you do or think about something', 'isRight': 1}, {'answerId': 75146, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to refuse to allow somebody to enter a place', 'isRight': 0}, {'answerId': 75147, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to fail to do what you want or expect it to do', 'isRight': 0}, {'answerId': 75148, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'to arrange things or people in a particular way or position', 'isRight': 0}]"
30244," What does ""vocational"" mean in ""... the acceleration of a shift away from the nation's half-century ... toward a choice of either college or vocational programs ...""? ",choice,"[{'answerId': 75149, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'acceptable or right for someone or something', 'isRight': 0}, {'answerId': 75150, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'an official day when you do not have to go to work or school', 'isRight': 0}, {'answerId': 75151, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'just good enough, but not very good', 'isRight': 0}, {'answerId': 75152, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'providing skills and education that prepare you for a job', 'isRight': 1}]"
30244," Which of the following is the synonym of ""mentor"" in ""Apprenticeships take many forms but generally pair students with a course of study ... under the supervision of a mentor""? ",choice,"[{'answerId': 75153, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'sage', 'isRight': 0}, {'answerId': 75154, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'tutor', 'isRight': 1}, {'answerId': 75155, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'luminary', 'isRight': 0}, {'answerId': 75156, 'answerSeq': 0, 'answerKey': '', 'answerValue': 'notable', 'isRight': 0}]"
